athlete_id,name,born_date,born_country,NOC,country_noc
58287,Frank Hartmann,1949-08-30,GER,East Germany,GDR
58288,Martin Heinze,1939-01-05,Altmark,East Germany Germany,GDR
58290,Dietmar Hinz,1953-03-14,GER,East Germany,GDR
58291,Thomas Horschel,1960-12-13,GER,East Germany,GDR
58292,Jürgen Klinge,1940-06-27,GER,East Germany,GDR
58293,Olaf Koschnitzke,1966-09-12,GER,East Germany,GDR
58294,Detlef Kühn,1959-01-03,GER,East Germany,GDR
58296,Jürgen Luczak,1943-11-28,SLO,East Germany,GDR
58298,Horst Mayer,1945-09-24,GER,East Germany,GDR
58299,Lothar Metz,1939-01-16,GER,East Germany Germany,GDR
58300,Jürgen Möbius,1943-12-06,GER,East Germany,GDR
58301,Uwe Neupert,1957-08-05,GER,East Germany,GDR
58304,Eberhard Probst,1955-06-04,GER,East Germany,GDR
58305,Hartmut Puls,1945-01-25,POL,East Germany,GDR
58306,Wolfgang Radmacher,1946-12-30,GER,East Germany,GDR
58308,Hartmut Reich,1956-07-05,GER,East Germany,GDR
58310,Udo Schröder,1950-02-12,GER,East Germany,GDR
58312,Günter Spindler,1949-03-19,GER,East Germany,GDR
58313,Otto Steingräber,1957-01-09,GER,East Germany,GDR
58314,Horst Stottmeister,1948-01-07,GER,East Germany,GDR
58315,Helmut Strumpf,1951-02-20,GER,East Germany,GDR
58317,Rudolf Vesper,1939-04-03,POL,East Germany Germany,GDR
58318,Heinz-Helmut Wehling,1950-09-08,GER,East Germany,GDR
58320,Uwe Westendorf,1966-04-01,GER,East Germany,GDR
58331,Peter Behl,1966-02-12,GER,West Germany,FRG
58332,Horst Bergmann,1937-11-24,POL,Germany,GER
58333,Roland Bock,1944-08-03,GER,West Germany,FRG
58335,Ralf Bremmer,1961-08-21,GER,West Germany,FRG
58337,Maik Bullmann,1967-04-25,GER,East Germany Germany,GDR
58340,Wilfried Colling,1959-12-12,GER,West Germany,FRG
58345,Heinz Eichelbaum,1940-09-13,GER,West Germany,FRG
58347,Jean Földeak,1903-06-09,ROU,Germany,GER
58348,Bernd Gabriel,1961-08-05,GER,West Germany,FRG
58350,Fritz Gerdsmeier,1962-04-28,GER,West Germany,FRG
58352,Eduard Giray,1949-02-13,GER,West Germany,FRG
58356,Hans Gstöttner,1967-12-02,GER,East Germany Germany,GDR
58357,Roger Gößner,1964-11-11,GER,West Germany,FRG
58360,Alfons Hecher,1943-10-16,GER,West Germany,FRG
58361,Lorenz Hecher,1946-09-01,GER,West Germany,FRG
58363,Willi Heckmann,1952-02-23,GER,West Germany,FRG
58365,Jörg Helmdach,1964-11-28,GER,West Germany,FRG
58367,Martin Herbster,1962-01-29,GER,West Germany,FRG
58370,Gerhard Himmel,1965-04-26,GER,West Germany,FRG
58372,Fritz Huber,1949-04-06,GER,West Germany,FRG
58375,Ernst Knoll,1940-01-23,CZE,West Germany,FRG
58376,Erwin Knosp,1961-08-26,GER,West Germany,FRG
58377,Martin Knosp,1959-10-07,GER,West Germany,FRG
58378,Günter Kowalewski,1943-01-31,GER,West Germany,FRG
58379,Rolf Krauß,1954-04-30,GER,West Germany,FRG
58381,Oleg Kutscherenko,1968-12-20,UKR,Germany Unified Team,GER
58387,Bodo Lukowski,1961-06-02,GER,West Germany,FRG
58394,Peter Nettekoven,1940-01-21,GER,West Germany,FRG
58397,Peter Neumair,1950-10-09,GER,West Germany,FRG
58398,Fritz Niebler,1958-08-28,GER,West Germany,FRG
58402,Pasquale Passarelli,1957-03-14,ITA,West Germany,FRG
58403,Karsten Polky,1964-11-14,GER,East Germany Germany,GDR
58406,Mario Sabatini,1943-01-20,GER,West Germany,FRG
58407,Arawat Sabejew,1968-09-24,KAZ,Germany,GER
58408,Uwe Sachs,1959-04-05,GER,West Germany,FRG
58412,Markus Scherer,1962-06-20,GER,West Germany,FRG
58417,Ludwig Schneider,1968-09-19,ROU,Germany,GER
58418,Andreas Schröder,1960-07-08,GER,East Germany Germany,GDR
58419,Werner Schröter,1944-06-28,RUS,West Germany,FRG
58423,Heinz Schäfer,1950-03-17,GER,West Germany,FRG
58424,Manfred Schöndorfer,1948-10-28,GER,West Germany,FRG
58425,Werner Seelenbinder,1904-08-02,POL,Germany,GER
58426,Adolf Seger,1945-01-02,GER,West Germany,FRG
58428,Siegfried Seibold,1959-08-12,GER,West Germany,FRG
58434,Andreas Steinbach,1965-07-07,TJK,Germany West Germany,GER
58435,Ernst Steinig,1900-01-01,POL,Germany,GER
58437,Hans Sterr,1933-06-08,Munich,Germany,GER
58438,Hans-Peter Stratz,1950-04-20,GER,West Germany,FRG
58440,Alfred Ter-Mkrtchyan,1971-03-19,IRI,Germany Unified Team,GER
58441,Fred Theobald,1950-06-19,GER,West Germany,FRG
58444,Herbert Tutsch,1963-02-09,GER,West Germany,FRG
58446,Hans-Jürgen Veil,1946-12-02,GER,West Germany,FRG
58449,Gerhard Weisenberger,1952-01-30,GER,West Germany,FRG
58450,Richard Wolff,1948-10-19,GER,West Germany,FRG
58451,Fuat Yildiz,1965-04-01,TUR,Germany,GER
58452,Rifat Yildiz,1965-04-01,TUR,Germany West Germany,GER
58457,Georgios Athanasiadis,1962-06-05,UZB,Greece,GRE
58458,Nikolaos Biris,1911-01-01,GRE,Greece,
58464,Theofilos Tomazos,1901-08-30,CYP,Greece,GRE
58466,Ioannis Farmakidis,1907-12-24,EGY,Greece,GRE
58475,Athanasios Kampaflis,1915-01-01,GRE,Greece,
58476,Amiran Kardanov,1976-08-19,RUS,Greece,GRE
58481,Stefanos Christopoulos,1876-01-01,GRE,Greece,
58485,Lazaros Loizidis,1976-02-16,KAZ,Greece,GRE
58495,Leonidas Pappas,1967-10-25,ALB,Greece,GRE
58496,Vasilios Pavlidis,1897-01-01,GRE,Greece,
58504,Isaak Theodoridis,1968-02-21,GER,Greece,GRE
58505,Michail Theodoropoulos,1933-01-01,GRE,Greece,
58506,Petros Triantafyllidis,1947-01-01,GER,Greece,
58508,Georgios Tsitas,1872-01-01,TUR,Greece,
58513,Dimitrios Vergos,1886-05-08,EGY,Greece,GRE
58518,Georgios Zervinis,1905-01-01,GRE,Greece,
58535,Ousmane Diallo,1968-01-01,GUI,Guinea,
58554,István Demeter,1972-01-07,ROU,Hungary,HUN
58558,Endre Elekes,1968-11-02,ROU,Hungary,HUN
58570,Bálint Galántai,1932-02-14,UKR,Hungary,HUN
58587,Lajos Keresztes,1900-04-30,ROU,Hungary,HUN
58598,József Kovács,1929-01-01,HUN,Hungary,
58601,Márton Lőrincz,1911-10-23,ROU,Hungary,HUN
58615,Jenő Németh,1902-01-01,HUN,Hungary,
58648,Antal Steer,1943-10-10,SVK,Hungary,HUN
58653,Árpád Szántó,1889-10-10,ROU,Hungary,HUN
58656,Gyula Szilágyi,1913-01-01,HUN,Hungary,
58722,Dinkkarao Shinde,1900-01-01,IND,India,
58817,Hassan Sadian,1924-01-01,IRI,Islamic Republic of Iran,
58827,Nabi Sorouri,1933-01-01,AZE,Islamic Republic of Iran,
58845,Seán O'Connor,1937-07-26,GBR,Ireland,IRL
58849,Kasim Ahmed Sayed,1940-01-01,IRQ,Iraq,
58872,Eliezer Halfin,1948-06-18,LAT,Israel,ISR
58874,Gotcha Tsitsiashvili,1973-11-07,GEO,Israel,ISR
58887,Enrico Bonassin,1901-05-16,CRO,Italy,ITA
58952,Gerolamo Quaglia,1902-02-08,BRA,Italy,ITA
58957,Ernesto Razzino,1961-06-14,SUI,Italy,ITA
58960,Paride Romagnoli,1909-03-20,SUI,Italy,ITA
59041,Yoshio Kono,1909-01-01,JPN,Japan,
59075,Mitsuhiro Ohira,1934-01-01,JPN,Japan,
59133,Magomed Kurugliyev,1974-01-16,RUS,Kazakhstan,KAZ
59136,Yury Melnichenko,1972-01-25,KGZ,Kazakhstan,KAZ
59158,Choi Jeong-Hyeok,1940-01-01,KOR,Republic of Korea,
59244,Kārlis Pētersons,1903-01-01,LAT,Latvia,
59246,Rūdolfs Ronis,1897-03-07,EST,Latvia,LAT
59262,Elie Naasan,1931-06-01,TUR,Lebanon,LBN
59278,Émile Frantz,1910-05-19,FRA,Luxembourg,LUX
59280,Georges Miller,1906-12-13,GER,Luxembourg,LUX
59283,Jean Schintgen,1939-03-23,BEL,Luxembourg,LUX
59289,Sam Azoulay,1936-01-01,MAR,Morocco,
59302,Khalifa Karouane,1937-01-01,MAR,Morocco,
59318,Sergei Mureico,1970-07-02,MDA,Bulgaria Republic of Moldova,BUL
59380,Dasrangiin Myagmar,1949-01-01,MGL,Mongolia,
59444,Walter Massop,1907-10-10,GER,Netherlands,NED
59514,Sven Martinsen,1900-09-28,FIN,Norway,NOR
59557,Muhammad Akhtar,1930-09-11,IND,Pakistan,PAK
59563,Muhammad Ashraf-Din,1934-06-30,IND,Pakistan,PAK
59574,Muhammad Taj,1943-12-10,IND,Pakistan,PAK
59604,Dean-Carlos Manibog,1968-06-28,USA,Philippines,PHI
59652,Jan Kuczyński,1935-01-07,LTU,Poland,POL
59656,Czesław Kwieciński,1942-11-16,LTU,Poland,POL
59666,Wacław Okulicz-Kozaryn,1884-02-08,BLR,Poland,POL
59667,Wacław Orłowski,1945-01-05,AUT,Poland,POL
59690,Rudolf Toboła,1927-05-21,FRA,Poland,POL
59705,Zbigniew Żedzicki,1945-06-28,GER,Poland,POL
59814,Gheorghe Popovici,1938-05-04,MDA,Romania,ROU
59861,Nikolajs Fārnasts,1885-10-01,LAT,Russian Federation,RUS
59862,Zafar Guliyev,1972-06-17,AZE,Russian Federation,RUS
59864,Mnatsakan Iskandaryan,1967-05-17,ARM,Russian Federation Unified Team,RUS
59867,Oskar Kaplur,1889-09-08,EST,Russian Federation,RUS
59869,August Kippasto,1887-08-28,EST,Russian Federation,RUS
59870,Martin Klein,1884-09-12,EST,Russian Federation,RUS
59871,Gogi Koguashvili,1969-04-26,GEO,Russian Federation Unified Team,RUS
59874,Aleksandrs Miezītis,1890-06-08,LAT,Russian Federation,RUS
59877,Vugar Orudzhev,1971-10-26,AZE,Russian Federation Unified Team,RUS
59880,August Pikker,1889-02-04,EST,Russian Federation,RUS
59890,Norbert Kohler,1930-03-21,GER,Saar,SAA
59930,Albin Dannacher,1913-01-01,SUI,Switzerland,
59968,Hans Mollet,1901-01-01,SUI,Switzerland,
59993,Radion Kertanti,1971-01-09,RUS,Slovakia,SVK
59995,Jozef Lohyňa,1963-04-13,SVK,Czechoslovakia Slovakia,TCH
60015,Fariborz Besarati,1966-08-23,IRI,Sweden,SWE
60100,Sverre Nilsson,1899-01-07,NOR,Sweden,SWE
60137,Edvin Vesterby,1927-10-23,EST,Sweden,SWE
60177,Mikuláš Athanasov,1930-11-28,SVK,Czechoslovakia,TCH
60178,Jan Balej,1893-05-20,CZE,Bohemia Czechoslovakia,BOH
60179,Josef Beránek,1891-12-06,CZE,Bohemia Czechoslovakia,BOH
60180,Jan Bozděch,1905-03-10,CZE,Czechoslovakia,TCH
60183,Petr Drozda,1952-03-29,CZE,Czechoslovakia,TCH
60184,Oldřich Dvořák,1953-12-22,CZE,Czechoslovakia,TCH
60186,Josef Engel,1942-07-03,CZE,Czechoslovakia,TCH
60187,Karel Engel,1940-05-28,CZE,Czechoslovakia,TCH
60189,Karel Halík,1883-12-21,CZE,Bohemia Czechoslovakia,BOH
60190,Jozef Herda,1910-04-21,SVK,Czechoslovakia,TCH
60194,Tibor Jankovics,1960-09-20,SVK,Czechoslovakia,TCH
60195,Miroslav Janota,1948-03-19,CZE,Czechoslovakia,TCH
60196,Antonín Jelínek,1956-11-04,CZE,Czechoslovakia,TCH
60197,Dan Karabin,1955-02-18,SVK,Czechoslovakia,TCH
60198,Josef Klapuch,1906-02-10,CZE,Czechoslovakia,TCH
60199,Petr Kment,1942-08-20,CZE,Czechoslovakia,TCH
60201,František Kopřiva,1892-07-30,CZE,Bohemia Czechoslovakia,BOH
60202,Jiří Kormaník,1935-03-26,ROU,Czechoslovakia,TCH
60203,František Kratochvíl,1904-01-16,CZE,Czechoslovakia,TCH
60205,Josef Krysta,1956-10-24,CZE,Czechoslovakia,TCH
60207,Bohumil Kubát,1935-02-14,CZE,Czechoslovakia,TCH
60210,Vítězslav Mácha,1948-04-06,CZE,Czechoslovakia,TCH
60211,Dušan Masár,1962-06-04,CZE,Czechoslovakia,TCH
60212,Karel Matoušek,1928-05-10,CZE,Czechoslovakia,TCH
60213,Jindřich Maudr,1906-01-10,CZE,Czechoslovakia,TCH
60217,Antonín Nič,1905-11-22,CZE,Czechoslovakia,TCH
60218,Jozef Palatinus,1969-08-08,SVK,Czechoslovakia,TCH
60223,Milan Revický,1965-05-20,SVK,Czechoslovakia,TCH
60225,Josef Růžička,1925-03-17,CZE,Czechoslovakia,TCH
60227,Jozef Schwendtner,1963-07-01,SVK,Czechoslovakia,TCH
60228,Vladislav Sekal,1930-01-18,CZE,Czechoslovakia,TCH
60230,Juraj Štěch,1968-04-25,SVK,Czechoslovakia,TCH
60232,Július Strnisko,1958-08-06,SVK,Czechoslovakia,TCH
60234,Jiří Švec,1935-11-20,CZE,Czechoslovakia,TCH
60235,Jaroslav Sysel,1908-10-24,CZE,Czechoslovakia,TCH
60237,Vojtech Tóth,1938-11-16,SVK,Czechoslovakia,TCH
60238,Václav Tuhý,1924-07-07,CZE,Czechoslovakia,TCH
60240,Josef Urban,1899-06-17,CZE,Czechoslovakia,TCH
60242,Vladimír Vávra,1905-01-08,CZE,Czechoslovakia,TCH
60243,Jindřich Vavrla,1967-02-12,CZE,Czechoslovakia,TCH
60244,Michal Vejsada,1960-03-26,CZE,Czechoslovakia,TCH
60247,Miroslav Zeman,1946-09-14,CZE,Czechoslovakia,TCH
60266,Sırrı Acar,1943-01-01,TUR,Türkiye,
60267,Seyit Ahmet Ağralı,1940-01-01,TUR,Türkiye,
60270,Fahrettin Akbaş,1927-01-01,TUR,Türkiye,
60271,Hüseyin Akbaş,1934-01-01,TUR,Türkiye,
60275,Bekir Aksu,1938-01-01,TUR,Türkiye,
60280,İrfan Atan,1928-01-01,TUR,Türkiye,
60287,Halit Balamir,1922-01-01,TUR,Türkiye,
60303,Muharrem Candaş,1921-01-01,TUR,Türkiye,
60304,Adil Candemir,1917-01-01,TUR,Türkiye,
60306,Metin Çıkmaz,1943-01-01,TUR,Türkiye,
60313,Rıza Doğan,1931-01-01,TUR,Türkiye,
60314,Yaşar Doğu,1913-01-01,TUR,Türkiye,
60316,Dursun Ali Eğribaş,1933-01-01,TUR,Türkiye,
60323,Mehmet Esenceli,1940-01-01,TUR,Türkiye,
60326,Kazim Gedik,1938-01-01,TUR,Türkiye,
60332,Adil Güngör,1931-01-01,TUR,Türkiye,
60333,Hüseyin Gürsoy,1934-01-01,TUR,Türkiye,
60348,Gürbüz Lü,1943-01-01,TUR,Türkiye,
60351,Remzi Musaoğlu,1965-01-25,BUL,Türkiye,TUR
60355,Mehmet Oktav,1917-01-01,TUR,Türkiye,
60373,Hasan Sevinç,1933-01-01,TUR,Türkiye,
60376,Hayri Sezgin,1961-01-19,BUL,Türkiye,TUR
60384,Tan Tarı,1935-01-01,TUR,Türkiye,
60387,Tayyar Yalaz,1901-01-01,TUR,Türkiye,
60388,Muhlis Tayfur,1922-01-01,TUR,Türkiye,
60407,Haydar Zafer,1916-01-01,TUR,Türkiye,
60408,İbrahim Zengin,1931-01-01,TUR,Türkiye,
60409,Kaya Öczan,1945-01-01,TUR,Türkiye,
60418,Artur Dzyhasov,1962-03-04,RUS,Ukraine,UKR
60419,Aslanbek Fidarov,1973-05-04,RUS,Ukraine,UKR
60421,Viktor Yefteni,1973-02-02,MDA,Ukraine,UKR
60428,Heorhiy Soldadze,1973-03-21,GEO,Ukraine,UKR
60429,Dzhambolat Tedieiev,1968-08-23,GEO,Ukraine,UKR
60430,Elbrus Tedieiev,1974-12-05,RUS,Ukraine,UKR
60431,Volodymyr Tohuzov,1966-08-31,GER,Soviet Union Ukraine Unified Team,URS
60432,Merab Valiyev,1970-09-13,GEO,Ukraine,UKR
60433,Zaza Zazirov,1972-04-25,GEO,Ukraine,UKR
60435,Zagalav Abdulbekov,1945-12-29,RUS,Soviet Union,URS
60436,Saypulla Absaidov,1958-07-14,RUS,Soviet Union,URS
60437,Magomedgasan Abushev,1959-11-10,RUS,Soviet Union,URS
60438,Arsen Alakhverdiyev,1949-01-24,RUS,Soviet Union,URS
60442,Ali Aliyev,1937-11-29,RUS,Soviet Union,URS
60443,Soslan Andiyev,1952-04-21,RUS,Soviet Union,URS
60444,Magomedkhan Aratsilov,1951-05-07,RUS,Soviet Union,URS
60445,Ruslan Ashuraliyev,1950-02-20,RUS,Soviet Union,URS
60446,Vladimir Bakulin,1939-09-03,RUS,Soviet Union,URS
60447,Vakht'ang Balavadze,1927-11-20,GEO,Soviet Union,URS
60448,Nikolay Balboshin,1949-06-08,GER,Soviet Union,URS
60449,Anatoly Beloglazov,1956-09-16,RUS,Soviet Union,URS
60450,Sergey Beloglazov,1956-09-16,RUS,Soviet Union,URS
60451,Nikolay Belov,1919-11-23,RUS,Soviet Union,URS
60452,Zarbeg Beriashvili,1939-09-10,GEO,Soviet Union,URS
60453,Alimbeg Bestayev,1936-08-15,GEO,Soviet Union,URS
60454,Vakht'ang Blagidze,1954-07-23,GEO,Soviet Union,URS
60455,Ivan Bogdan,1928-02-29,UKR,Soviet Union,URS
60456,Anatoly Bykov,1953-08-06,RUS,Soviet Union,URS
60458,Nelson Davidyan,1950-04-06,AZE,Soviet Union,URS
60459,Sergey Demyashkevich,1966-08-28,BLR,Unified Team,EUN
60460,Roman Dmitriyev,1949-03-07,RUS,Soviet Union,URS
60461,Savkuz Dzarasov,1930-01-05,RUS,Soviet Union,URS
60462,Levon Julfalakyan,1964-04-05,ARM,Soviet Union,URS
60463,Roman Dzeneladze,1933-04-12,GEO,Soviet Union,URS
60464,İslam Duquçiyev,1966-04-15,KAZ,Azerbaijan Unified Team,AZE
60465,August Englas,1925-01-15,EST,Soviet Union,URS
60466,Grigory Gamarnik,1929-04-22,UKR,Soviet Union,URS
60467,Guram Gedekhauri,1963-10-24,GEO,Soviet Union,URS
60468,Davit Gobejishvili,1963-01-03,GEO,Soviet Union Unified Team,URS
60469,Boris Gurevich,1931-03-23,RUS,Soviet Union,URS
60470,Boris Gurevich,1937-02-23,UKR,Soviet Union,URS
60471,Yury Gusov,1940-03-18,RUS,Soviet Union,URS
60473,Aydın İbrahimov,1938-09-17,AZE,Soviet Union,URS
60474,Viktor Igumenov,1943-03-10,RUS,Soviet Union,URS
60475,Aleksandr Ivanitsky,1937-10-08,UKR,Soviet Union,URS
60476,Aleksandr Ivanov,1951-01-10,RUS,Soviet Union,URS
60477,Elmadi Zhabrailov,1965-09-06,RUS,Kazakhstan Unified Team,KAZ
60478,Nikolay Yakovenko,1941-11-05,RUS,Soviet Union,URS
60479,Armenak Yaltyryan,1914-05-13,RUS,Soviet Union,URS
60480,Vladimir Yumin,1951-12-18,RUS,Soviet Union,URS
60481,Igor Kanygin,1956-06-06,BLR,Soviet Union,URS
60482,Sergey Karamchakov,1962-07-30,RUS,Soviet Union,URS
60483,Oleg Karavayev,1936-05-20,BLR,Soviet Union,URS
60484,Givi K'art'ozia,1929-03-29,GEO,Soviet Union,URS
60485,Rustem Kazakov,1947-01-02,UZB,Soviet Union,URS
60486,Shamil Khisamutdinov,1950-09-20,RUS,Soviet Union,URS
60487,Nodar Khokhashvili,1940-09-28,GEO,Soviet Union,URS
60488,Anatoly Kolesov,1938-01-18,KAZ,Russian Federation Soviet Union,RUS
60489,Aleksandr Kolchinsky,1955-02-20,UKR,Soviet Union,URS
60490,Vitaly Konstantinov,1949-03-28,RUS,Soviet Union,URS
60491,Gennady Korban,1949-02-01,RUS,Soviet Union,URS
60492,Avtandil Koridze,1935-04-15,GEO,Soviet Union,URS
60493,Sergey Kornilayev,1955-02-20,RUS,Soviet Union,URS
60494,Ivan Kochergin,1935-12-29,RUS,Soviet Union,URS
60495,Johannes Kotkas,1915-02-03,EST,Soviet Union,URS
60496,Boris Kramarenko,1955-11-01,TKM,Soviet Union,URS
60497,Boris Kulayev,1929-07-18,RUS,Soviet Union,URS
60499,Shota Lomidze,1936-01-20,GEO,Soviet Union,URS
60500,Mikhail Mamiashvili,1963-11-21,UKR,Soviet Union,URS
60501,Rəşid Məmmədbəyov,1927-02-28,AZE,Soviet Union,URS
60502,Vladimir Maneyev,1932-02-05,RUS,Soviet Union,URS
60503,Semyon Marushkin,1919-02-23,RUS,Soviet Union,URS
60504,Ilya Mate,1956-10-06,UKR,Soviet Union,URS
60505,Aliaksandr Miadved,1937-09-16,UKR,Belarus Soviet Union,BLR
60507,Arsen Mek'ok'ishvili,1912-04-12,GEO,Soviet Union,URS
60508,Farkhat Mustafin,1950-09-07,RUS,Soviet Union,URS
60509,Suren Nalbandyan,1956-06-03,ARM,Soviet Union,URS
60510,Anatoly Nazarenko,1948-12-19,KAZ,Soviet Union,URS
60513,Sanasar Oganisyan,1960-02-05,RUS,Soviet Union,URS
60514,Valentin Olenik,1939-07-18,RUS,Soviet Union,URS
60515,Anatoly Parfyonov,1925-11-17,RUS,Soviet Union,URS
60516,Pavel Pinigin,1953-03-12,RUS,Soviet Union,URS
60517,Vladimir Popov,1962-01-01,RUS,Soviet Union,URS
60518,Yakov Punkin,1921-12-08,UKR,Soviet Union,URS
60519,Valery Rezantsev,1946-10-08,RUS,Soviet Union,URS
60520,Anatoly Roshchin,1932-03-10,RUS,Soviet Union,URS
60522,Vladimer Rubashvili,1940-12-26,GEO,Soviet Union,URS
60523,Roman Rurua,1942-11-25,GEO,Soviet Union,URS
60525,Shazam Safin,1932-04-17,RUS,Soviet Union,URS
60526,Guram Sagharadze,1939-03-21,GEO,Soviet Union,URS
60527,Armais Sayadov,1937-10-18,AZE,Soviet Union,URS
60528,Georgy Sayadov,1931-02-12,AZE,Soviet Union,URS
60529,Linar Salimullin,1932-03-26,RUS,Soviet Union,URS
60530,Gennady Sapunov,1938-12-05,RUS,Soviet Union,URS
60531,Stepan Sargsyan,1962-09-15,ARM,Soviet Union,URS
60532,Shamil Serikov,1956-03-05,KAZ,Soviet Union,URS
60533,Vladimir Sinyavsky,1932-02-18,UKR,Soviet Union,URS
60534,Yury Shakhmuradov,1942-02-27,AZE,Soviet Union,URS
60535,Mikhail Shakhov,1931-11-20,RUS,Soviet Union,URS
60536,Ivan Yarygin,1948-11-07,RUS,Soviet Union,URS
60538,Aleksey Shumakov,1948-09-07,RUS,Soviet Union,URS
60539,Giorgi Skhirt'ladze,1932-11-09,GEO,Soviet Union,URS
60540,Nikolay Solovyov,1931-07-12,RUS,Soviet Union,URS
60541,Gennady Strakhov,1944-11-01,RUS,Soviet Union,URS
60542,Aleksandr Tambovtsev,1964-01-18,RUS,Soviet Union,URS
60543,Vladimir Cheboksarov,1951-12-30,RUS,Soviet Union,URS
60544,Nikolay Chuchalov,1933-08-13,RUS,Soviet Union,URS
60545,Levan Tediashvili,1948-03-15,GEO,Soviet Union,URS
60546,Yelkan Tedeyev,1938-12-29,RUS,Soviet Union,URS
60547,Artyom Teryan,1930-03-05,AZE,Soviet Union,URS
60548,Sergey Timofeyev,1950-03-19,RUS,Soviet Union,URS
60549,Vladlen Trostyansky,1935-01-26,UKR,Soviet Union,URS
60550,Mirian Tsalkalamanidze,1927-04-20,GEO,Soviet Union,URS
60551,Shalva Chikhladze,1912-07-12,GEO,Soviet Union,URS
60553,Zhaksylyk Ushkempirov,1951-05-06,KAZ,Soviet Union,URS
60554,Adlan Varayev,1962-01-02,RUS,Soviet Union,URS
60556,Konstantin Vyrupayev,1930-10-02,RUS,Soviet Union,URS
60557,Vladimir Zubkov,1948-04-30,RUS,Soviet Union,URS
60620,Charles Ericksen,1875-06-20,NOR,United States,USA
60624,Frederick Ferguson,1884-01-18,CAN,United States,USA
60629,Fritz Fivian,1930-01-15,SUI,United States,USA
60640,Sam Gerson,1895-11-30,UKR,United States,USA
60641,Matt Ghaffari,1961-11-11,IRI,United States,USA
60669,Jimmy Jackson,1956-07-28,CAN,United States,USA
60672,Charley Johnson,1887-01-31,SWE,United States,USA
60684,Abdurrahim Kuzu,1955-09-20,TUR,United States,USA
60711,George Metropoulos,1896-03-15,GRE,United States,USA
60720,Fred Narganes,1884-03-18,CUB,United States,USA
60736,John Redman,1898-01-31,GER,United States,USA
60745,Otto Roehm,1882-08-02,CAN,United States,USA
60754,Henk Schenk,1945-04-29,NED,United States,USA
60761,Joseph Shimmon,1894-07-04,IRI,United States,USA
60802,Rudolph Wolken,1881-04-07,POL,United States,USA
60809,Boris Budayev,1957-07-19,RUS,Uzbekistan,UZB
60810,Arsen Fadzayev,1962-09-05,RUS,Soviet Union Unified Team Uzbekistan,URS
60825,Rodolfo Padrón,1927-11-05,CUB,Venezuela,VEN
60839,Bernard Ban,1961-03-08,CRO,Yugoslavia,YUG
60841,Josip Čorak,1943-06-14,CRO,Yugoslavia,YUG
60842,Karlo Čović,1945-08-09,SRB,Yugoslavia,YUG
60844,Bela Čuzdi,1926-10-24,SRB,Yugoslavia,YUG
60845,Sreten Damjanović,1946-10-10,SRB,Yugoslavia,YUG
60846,Risto Darlev,1954-08-04,MKD,Yugoslavia,YUG
60847,Boris Dimovski,1943-03-18,MKD,Yugoslavia,YUG
60848,Stipan Dora,1935-04-08,SRB,Yugoslavia,YUG
60850,Antun Fischer,1911-04-12,SRB,Yugoslavia,YUG
60851,Ivica Frgić,1953-07-18,SRB,Yugoslavia,YUG
60853,Vojislav Gološin,1930-02-27,SRB,Yugoslavia,YUG
60855,Nikola Grbić,1899-02-02,CRO,Yugoslavia,YUG
60856,Stevan Horvat,1932-10-07,SRB,Yugoslavia,YUG
60861,Goran Kasum,1966-06-22,MKD,Independent Olympic Athletes Serbia and Montenegro Yugoslavia,IOA
60862,Momir Kecman,1940-12-10,BIH,Yugoslavia,YUG
60864,Slavko Koletić,1950-07-03,CRO,Yugoslavia,YUG
60866,Vlado Lisjak,1962-04-29,CRO,Yugoslavia,YUG
60867,Boško Marinko,1939-08-11,BIH,Yugoslavia,YUG
60868,Branko Martinović,1937-11-29,SRB,Yugoslavia,YUG
60870,Refik Memišević,1956-05-14,SRB,Yugoslavia,YUG
60871,Miroslav Metzner-Fritz,1904-01-05,AUT,Yugoslavia,YUG
60873,Stevan Nađ,1903-06-23,SRB,Yugoslavia,YUG
60874,Milan Nenadić,1943-08-12,CRO,Yugoslavia,YUG
60875,Čedo Nikolovski,1961-05-03,MKD,Yugoslavia,YUG
60876,Darko Nišavić,1952-05-28,SRB,Yugoslavia,YUG
60877,Franjo Palković,1906-05-16,SRB,Yugoslavia,YUG
60878,Momir Petković,1953-07-21,SRB,Yugoslavia,YUG
60879,Franc Podlesek,1952-07-13,SLO,Yugoslavia,YUG
60885,Šaban Sejdi,1959-05-06,MKD,Yugoslavia,YUG
60887,Tomo Šestak,1914-12-20,CRO,Yugoslavia,YUG
60888,Branislav Simić,1935-03-21,SRB,Yugoslavia,YUG
60890,Simeon Šutev,1942-11-21,MKD,Yugoslavia,YUG
60892,Jožef Tertei,1960-05-05,SRB,Yugoslavia,YUG
60894,Karlo Toth,1907-07-15,SRB,Yugoslavia,YUG
60896,Borivoj Vukov,1929-07-08,SRB,Yugoslavia,YUG
60904,Jenny Armstrong,1970-03-03,NZL,Australia New Zealand,AUS
60908,Odile Barre,1962-04-11,ALG,France,FRA
60939,Radmila Dobnerová,1969-05-03,CZE,Czechoslovakia,TCH
60941,Leslie Egnot,1963-02-28,USA,New Zealand,NZL
60954,Nicky Green-Bethwaite,1955-05-12,NZL,Australia,AUS
60981,Alicia Kinoshita,1967-02-04,DEN,Japan,JPN
61004,Sarah McLean,1967-09-23,GBR,Canada,CAN
